#wave(um)	lum(Lo)
0.192277467264	0.00139871961217
0.192587662866	0.0014115298364
0.192898358897	0.00144778003191
0.193209556164	0.00148408870881
0.193521255478	0.00151600672846
0.193833457646	0.00154208136587
0.194146163481	0.00156819806873
0.194459373795	0.00156619374633
0.194773089403	0.00154322176833
0.195087311118	0.0015202127303
0.195402039758	0.00149716657247
0.195717276141	0.00152071524014
0.196033021085	0.00158129762165
0.196349275411	0.00164120592439
0.196666039941	0.00169345566107
0.196983315498	0.00174130192576
0.197301102907	0.00177084366231
0.197619402992	0.0017765394641
0.197938216582	0.00174137876074
0.198257544504	0.00170616133364
0.198577387589	0.00169167736049
0.198897746667	0.00168535806306
0.199218622571	0.0016790285709
0.199540016135	0.00167268886755
0.199861928194	0.00168702045987
0.200184359584	0.00172475012521
0.200507311143	0.00176368971667
0.20083078371	0.00176808831075
0.201154778126	0.0017469450907
0.201479295233	0.00172576776091
0.201804335874	0.00175929084064
0.202129900893	0.00181431844686
0.202455991137	0.00185519688515
0.202782607452	0.00184176611443
0.203109750688	0.0018007464644
0.203437421695	0.0017600767767
0.203765621324	0.00180406804087
0.204094350427	0.00184208353897
0.20442360986	0.00186856647907
0.204753400477	0.00185686635197
0.205083723136	0.00183761850293
0.205414578694	0.00182515189895
0.205745968013	0.00183699472612
0.206077891951	0.00184885665898
0.206410351373	0.00187666736805
0.206743347143	0.00188719212777
0.207076880124	0.00190963253978
0.207410951184	0.00194475346884
0.207745561192	0.00190489501146
0.208080711015	0.0019395819895
0.208416401527	0.00196443325315
0.208752633598	0.00199013236585
0.209089408102	0.00196026127608
0.209426725915	0.00193962806039
0.209764587912	0.00192896804291
0.210102994973	0.00194514503316
0.210441947976	0.00196664149416
0.210781447801	0.00198577832445
0.211121495332	0.00200513164304
0.211462091452	0.002021123248
0.211803237045	0.00203577442011
0.212144932998	0.00205396190569
0.2124871802	0.00207217873262
0.212829979538	0.00206023581662
0.213173331905	0.00201273079875
0.213517238193	0.00196572821864
0.213861699294	0.00199150955873
0.214206716104	0.00201733249109
0.21455228952	0.00204010478198
0.214898420439	0.00208404904893
0.215245109761	0.00212054464271
0.215592358387	0.00216203484674
0.215940167219	0.00213974678933
0.21628853716	0.00212527918436
0.216637469117	0.00212354914422
0.216986963995	0.00212869303178
0.217337022703	0.00213384521782
0.217687646151	0.00213841846261
0.218038835249	0.0021311988568
0.21839059091	0.00212491770892
0.218742914048	0.0021515186805
0.219095805579	0.00219555031754
0.21944926642	0.00223965298953
0.219803297488	0.0022442825762
0.220157899705	0.00223706441464
0.22051307399	0.00222684678418
0.220868821268	0.0022018037206
0.221225142463	0.00217764513338
0.2215820385	0.00215175813939
0.221939510307	0.00212953926157
0.222297558813	0.00210728453869
0.222656184948	0.00211030160625
0.223015389644	0.00217351216043
0.223375173835	0.00223392031465
0.223735538455	0.0022605274009
0.22409648444	0.00224602342393
0.224458012729	0.00222405769514
0.224820124261	0.00218953502929
0.225182819977	0.0021566889442
0.22554610082	0.00213228780544
0.225909967732	0.00216088023128
0.226274421661	0.00219380775929
0.226639463552	0.0022260433599
0.227005094355	0.00225955410074
0.227371315019	0.00229259616673
0.227738126496	0.00233700323732
0.22810552974	0.0023862585674
0.228473525704	0.00238950706413
0.228842115345	0.00235602397646
0.229211299622	0.00231919390325
0.229581079492	0.00231064206865
0.229951455918	0.00231485712904
0.23032242986	0.002332553659
0.230694002285	0.00231095533489
0.231066174156	0.00227094607679
0.231438946441	0.00221207422788
0.231812320109	0.00206867394971
0.232186296129	0.00188198630512
0.232560875475	0.00178237817794
0.232936059118	0.00193136717818
0.233311848033	0.0020175736713
0.233688243198	0.00213882986616
0.234065245591	0.00212303932089
0.23444285619	0.00213746788291
0.234821075977	0.00218662718962
0.235199905935	0.0022358658036
0.235579347049	0.00225196630274
0.235959400303	0.00221734724119
0.236340066687	0.00215814910929
0.236721347188	0.0021760882635
0.237103242798	0.00220095512798
0.237485754509	0.0022129919335
0.237868883315	0.00219711825903
0.238252630212	0.00214567214624
0.238636996196	0.00213019484533
0.239021982266	0.00219555285742
0.239407589423	0.00223979520957
0.239793818669	0.00227012058616
0.240180671007	0.00223939199615
0.240568147443	0.00223066995164
0.240956248983	0.00225106700327
0.241344976636	0.00230768999334
0.241734331412	0.00235520887763
0.242124314323	0.00240280442274
0.242514926381	0.00241648373643
0.242906168603	0.00238826256961
0.243298042004	0.00236521564965
0.243690547603	0.00238364660323
0.244083686419	0.0024464256768
0.244477459476	0.00251126128769
0.244871867794	0.00252176926112
0.2452669124	0.00251567794735
0.24566259432	0.00251104470457
0.246058914582	0.00252082355268
0.246455874216	0.0025232203301
0.246853474253	0.00250310804264
0.247251715727	0.00247304036011
0.247650599671	0.00249185400195
0.248050127124	0.002540813154
0.248450299123	0.00258985129042
0.248851116707	0.00253900285011
0.249252580919	0.00240705223608
0.249654692801	0.00246418217685
0.250057453398	0.00257312255646
0.250460863757	0.00264204417349
0.250864924927	0.00261038510211
0.251269637956	0.00252580987807
0.251675003897	0.00257332969292
0.252081023803	0.00258814180981
0.252487698729	0.00254270951766
0.252895029732	0.00253396357217
0.25330301787	0.00255243151731
0.253711664203	0.00257092925625
0.254120969794	0.00254444792081
0.254530935705	0.00255547314931
0.254941563002	0.00259926824371
0.255352852752	0.00267392790789
0.255764806024	0.00268185593177
0.256177423888	0.002663830866
0.256590707416	0.00268453773911
0.257004657682	0.00273438983627
0.257419275763	0.00278997957467
0.257834562734	0.00283018112256
0.258250519676	0.0028347469708
0.258667147669	0.00283932018499
0.259084447795	0.00283580678622
0.25950242114	0.00281754611406
0.259921068789	0.00278150137237
0.26034039183	0.00275921530954
0.260760391352	0.00275805347508
0.261181068447	0.00276027718032
0.261602424209	0.00276250447299
0.262024459731	0.00282995741277
0.262447176111	0.00287008125692
0.262870574446	0.0028936149529
0.263294655838	0.00291942256748
0.263719421388	0.00295542275784
0.2641448722	0.00302107312889
0.264571009379	0.00308432093048
0.264997834032	0.00310180013861
0.26542534727	0.00310930630364
0.265853550202	0.00305337321329
0.266282443941	0.00297202534246
0.266712029602	0.00301096546366
0.2671423083	0.00305729783254
0.267573281155	0.00308989846702
0.268004949286	0.00308493223747
0.268437313814	0.00307995799605
0.268870375863	0.00306285746221
0.269304136559	0.0030334454518
0.269738597028	0.00304230648794
0.270173758399	0.003057051715
0.270609621804	0.00307572973486
0.271046188374	0.0030658189534
0.271483459244	0.00303861696075
0.27192143555	0.00305000790396
0.272360118431	0.00307155334388
0.272799509026	0.00311313849196
0.273239608477	0.00319302759743
0.273680417927	0.00315115715996
0.274121938523	0.0030483716012
0.27456417141	0.00296829859551
0.275007117739	0.00298441281127
0.275450778661	0.00299644570284
0.275895155327	0.00304118023555
0.276340248893	0.00309645927185
0.276786060516	0.00314209462335
0.277232591354	0.00318780359703
0.277679842566	0.00321624268745
0.278127815316	0.00321449160784
0.278576510768	0.00316246651708
0.279025930086	0.00299904752393
0.27947607444	0.00282397871311
0.279926944998	0.00283777554668
0.280378542932	0.00295684602312
0.280830869416	0.0030927881038
0.281283925625	0.00328628627249
0.281737712737	0.00334086070817
0.28219223193	0.0033624566709
0.282647484385	0.00335968541345
0.283103471286	0.00333282803157
0.283560193817	0.00328208261975
0.284017653166	0.00328208261975
0.28447585052	0.00328137640831
0.28493478707	0.00327645427018
0.285394464009	0.00328174007781
0.285854882532	0.00334765070306
0.286316043834	0.00339383061827
0.286777949114	0.00343174341026
0.287240599573	0.00343166382468
0.287703996412	0.00343964190185
0.288168140835	0.00345354029709
0.288633034049	0.00345526339407
0.289098677262	0.00346904726786
0.289565071683	0.00349021119488
0.290032218525	0.00351782594201
0.290500119001	0.00357178512291
0.290968774327	0.00360565367434
0.291438185721	0.00359986838931
0.291908354403	0.00359407377105
0.292379281594	0.00359197386612
0.292850968518	0.00359087085622
0.2933234164	0.00359279787475
0.293796626469	0.00359472800208
0.294270599954	0.00359666124323
0.294745338087	0.00359954379845
0.2952208421	0.00362497847016
0.295697113231	0.00364348521028
0.296174152715	0.00365917752366
0.296651961794	0.00367489515298
0.297130541707	0.00368899569948
0.2976098937	0.0037009313408
0.298090019017	0.00371288623755
0.298570918907	0.00372486042078
0.299052594618	0.003737450251
0.299535047402	0.00375361568848
0.300018278513	0.00376980720519
0.300502289207	0.0037860248432
0.300987080741	0.00380226864466
0.301472654375	0.00381810299717
0.301959011371	0.00383976332693
0.302446152992	0.00386145860067
0.302934080505	0.00387945914998
0.303422795176	0.00389201151323
0.303912298277	0.00390458412683
0.304402591079	0.00391717702346
0.304893674856	0.00392954506138
0.305385550883	0.00394156552226
0.30587822044	0.00395073958448
0.306371684807	0.00396136249729
0.306865945265	0.00397200254774
0.307361003098	0.00398630496676
0.307856859595	0.00400135280678
0.308353516042	0.00401642492305
0.30885097373	0.00403152135471
0.309349233952	0.00404430870965
0.309848298002	0.0040467136481
0.310348167179	0.00404888957574
0.310848842779	0.00405106901373
0.311350326105	0.0040568466169
0.311852618459	0.00406120600876
0.312355721146	0.00406547698324
0.312859635474	0.00406769917908
0.313364362753	0.00407426147892
0.313869904293	0.00408083436553
0.314376261409	0.00408741785598
0.314883435416	0.00410518324703
0.315391427631	0.00411127716305
0.315900239376	0.00410687228943
0.316409871972	0.00410246030956
0.316920326743	0.00410898675934
0.317431605015	0.00408839234196
0.317943708118	0.00407475279466
0.318456637382	0.00407146805483
0.31897039414	0.00407257261352
0.319484979726	0.00408354450956
0.320000395479	0.00409453410625
0.320516642736	0.0041372778563
0.32103372284	0.00415684100925
0.321551637134	0.00417086614142
0.322070386964	0.00413870793638
0.322589973678	0.00414538479257
0.323110398626	0.00417010854656
0.32363166316	0.00419947216758
0.324153768635	0.00424232006324
0.324676716408	0.00430583350819
0.325200507837	0.00434634991932
0.325725144283	0.00438648986652
0.32625062711	0.00442669457033
0.326776957682	0.0044669641352
0.327304137369	0.00448079442989
0.327832167539	0.00448561092322
0.328361049565	0.00449043518687
0.32889078482	0.00450396296081
0.329421374682	0.00452099436829
0.329952820529	0.00453805325204
0.330485123742	0.00455513965639
0.331018285704	0.00457225362574
0.331552307801	0.00459317790712
0.332087191419	0.00463721569713
0.33262293795	0.00465881287983
0.333159548785	0.00458384913322
0.333697025319	0.00460012916869
0.334235368948	0.00462712399762
0.334774581071	0.00463468265942
0.335314663088	0.00458190574415
0.335855616405	0.00448296129163
0.336397442425	0.00448382762984
0.336940142558	0.00451790761345
0.337483718213	0.0045864914131
0.338028170802	0.00468836397517
0.338573501741	0.00473359518531
0.339119712446	0.00481177429236
0.339666804337	0.00479566373975
0.340214778835	0.00480666966574
0.340763637365	0.00472476474757
0.341313381351	0.00479056345304
0.341864012224	0.00487184493784
0.342415531413	0.00493503126524
0.342967940352	0.00494011352298
0.343521240477	0.00487878526127
0.344075433224	0.00480872373321
0.344630520034	0.004878159867
0.345186502349	0.00483857826804
0.345743381614	0.00473608548429
0.346301159277	0.00482202934833
0.346859836785	0.00483251739731
0.347419415592	0.00484480078334
0.34797989715	0.00488455480833
0.348541282918	0.00494090588443
0.349103574352	0.00489497177195
0.349666772915	0.00490717637566
0.350230880069	0.00493653489658
0.350795897281	0.00488895303306
0.351361826019	0.00496605781167
0.351928667753	0.0049918051465
0.352496423956	0.00497785206746
0.353065096103	0.00509669337559
0.353634685673	0.00516583576714
0.354205194144	0.00525828302958
0.354776623001	0.00527167624363
0.355348973727	0.0052587591803
0.355922247809	0.00523089083148
0.356496446738	0.00517831697716
0.357071572005	0.00505166819903
0.357647625104	0.00493903154022
0.358224607534	0.0049040247299
0.358802520792	0.00496288781042
0.35938136638	0.00496966420876
0.359961145804	0.00515436075401
0.360541860568	0.00513163455109
0.361123512183	0.00521793286127
0.361706102159	0.00524799135341
0.36228963201	0.00539132540634
0.362874103253	0.00542456460215
0.363459517406	0.00534873432626
0.364045875991	0.00538191808315
0.364633180531	0.00538600598969
0.365221432552	0.00542561813051
0.365810633583	0.0054643561986
0.366400785154	0.0054188316464
0.3669918888	0.00538419785764
0.367583946056	0.00538190161796
0.368176958461	0.00530725696968
0.368770927555	0.00530146825664
0.369365854882	0.00527167167966
0.369961741988	0.00526592455995
0.370558590421	0.00500537500687
0.371156401732	0.00517416368754
0.371755177475	0.00511922771777
0.372354919205	0.00538615858671
0.37295562848	0.00533369912093
0.373557306863	0.00573485662375
0.374159955915	0.00552716480309
0.374763577204	0.00564850209704
0.375368172297	0.00559941542243
0.375973742766	0.00622550177506
0.376580290183	0.00598372747362
0.377187816126	0.00540222407328
0.377796322173	0.00652003119944
0.378405809904	0.00709966305769
0.379016280905	0.00634862025822
0.37962773676	0.00612756757481
0.380240179059	0.00609314620295
0.380853609393	0.00754395587483
0.381468029357	0.00773815075595
0.382083440546	0.0073387787451
0.38269984456	0.0063882632493
0.383317243001	0.00542071228151
0.383935637472	0.0062315194613
0.384555029581	0.00699611781126
0.385175420937	0.0079114809513
0.385796813152	0.00820080016557
0.386419207842	0.00823775306202
0.387042606622	0.00811165890273
0.387667011113	0.00744206304728
0.388292422938	0.00599302353058
0.388918843721	0.00612199059421
0.389546275091	0.00674831355541
0.390174718677	0.00786675598802
0.390804176113	0.00851879679462
0.391434649034	0.0088027872942
0.392066139079	0.00876233509786
0.392698647887	0.00840764635746
0.393332177104	0.00852316515678
0.393966728375	0.00852066756058
0.394602303349	0.008792198613
0.395238903678	0.00850553753122
0.395876531015	0.0073041989686
0.396515187017	0.00649521412807
0.397154873345	0.00623753386287
0.397795591659	0.00732780455031
0.398437343626	0.00860677909309
0.399080130913	0.00903955011839
0.399723955189	0.00942936031695
0.400368818128	0.00945629658908
0.401014721406	0.0096617199842
0.4016616667	0.00974719400942
0.402309655693	0.00966802335617
0.402958690067	0.00987787849446
0.403608771509	0.00986423634083
0.404259901708	0.00999837716851
0.404912082357	0.00989488605091
0.40556531515	0.00987182469271
0.406219601784	0.00963054114046
0.406874943959	0.00956007267682
0.407531343379	0.00942315979804
0.408188801748	0.00920763134718
0.408847320776	0.00838739567415
0.409506902174	0.00693945708044
0.410167547655	0.00699954453098
0.410829258935	0.00721892460253
0.411492037735	0.00871738095104
0.412155885777	0.00941541516288
0.412820804786	0.00954470320312
0.413486796488	0.00972007905753
0.414153862616	0.00995603374562
0.414822004902	0.009972095523
0.415491225082	0.0100917248432
0.416161524895	0.0100907955058
0.416832906084	0.0101227171311
0.417505370392	0.0101093532133
0.418178919567	0.0101022230907
0.418853555359	0.010106124938
0.419529279522	0.0100587136575
0.42020609381	0.0100851702247
0.420883999983	0.0101329186278
0.421562999802	0.0101721447873
0.422243095032	0.0101077583846
0.422924287439	0.0101501485504
0.423606578794	0.0102566966309
0.42428997087	0.0102615137309
0.424974465442	0.0102148096307
0.425660064289	0.0102366209216
0.426346769193	0.0101751897164
0.427034581937	0.0101859346779
0.42772350431	0.0101499917193
0.428413538101	0.0101565131767
0.429104685103	0.00990281638379
0.429796947113	0.00982451719724
0.430490325928	0.00973459586365
0.431184823351	0.0097884739491
0.431880441187	0.00968156122489
0.432577181242	0.00937635502367
0.433275045328	0.00808377358582
0.433974035257	0.00799446818456
0.434674152847	0.00805595373247
0.435375399915	0.00931807536613
0.436077778285	0.00998894549291
0.436781289781	0.00992125300293
0.437485936232	0.00989892381554
0.438191719468	0.00979437821967
0.438898641324	0.00985078210076
0.439606703636	0.00992727040564
0.440315908244	0.0100193803931
0.441026256991	0.0100179307232
0.441737751723	0.0101196512703
0.442450394288	0.0101936124025
0.443164186539	0.0102839993818
0.44387913033	0.0103451757392
0.444595227519	0.0103100465601
0.445312479966	0.0103980359282
0.446030889536	0.0102165190903
0.446750458095	0.0104600513968
0.447471187513	0.0105182373219
0.448193079662	0.0104674321314
0.448916136419	0.0104648661593
0.449640359662	0.0105888679216
0.450365751273	0.0107357114686
0.451092313138	0.0107475110449
0.451820047143	0.0106327906944
0.45254895518	0.0104325091743
0.453279039143	0.0105708714668
0.454010300929	0.0105248400403
0.454742742439	0.0105530841372
0.455476365574	0.0106458290366
0.456211172243	0.0106448615565
0.456947164353	0.0106269417571
0.457684343818	0.0105840832752
0.458422712553	0.01063668854
0.459162272477	0.0106634551412
0.459903025511	0.0107151231221
0.46064497358	0.0108419467815
0.461388118613	0.0107728530551
0.462132462539	0.0107950194938
0.462878007294	0.0108138967525
0.463624754814	0.0108488222851
0.46437270704	0.010933899682
0.465121865915	0.0109127236647
0.465872233387	0.0107729679532
0.466623811404	0.0110060550668
0.46737660192	0.0107705561407
0.468130606891	0.0107398876327
0.468885828276	0.010798072514
0.469642268037	0.0108198697526
0.470399928141	0.0107158477916
0.471158810556	0.0108875243726
0.471918917253	0.0108299030131
0.472680250208	0.0109723239049
0.473442811399	0.0109193775962
0.474206602808	0.0110065585385
0.474971626419	0.0109973350497
0.47573788422	0.0109557828453
0.476505378203	0.0111636568418
0.477274110361	0.0110529659582
0.478044082692	0.0112010299152
0.478815297197	0.011382624793
0.47958775588	0.0112910346388
0.480361460748	0.0113722714285
0.481136413811	0.0115080155731
0.481912617083	0.0112970133234
0.482690072581	0.0114701436203
0.483468782325	0.011041395417
0.484248748339	0.0107186385062
0.485029972649	0.00969618454966
0.485812457285	0.00869855068442
0.486596204281	0.00872977947124
0.487381215673	0.0100248663667
0.488167493501	0.0107201124911
0.488955039808	0.0112058566112
0.48974385664	0.0112520303709
0.490533946048	0.0115624308755
0.491325310083	0.010882550996
0.492117950803	0.0113906921752
0.492911870267	0.0110599915752
0.493707070537	0.0117167900083
0.494503553681	0.0116575794051
0.495301321768	0.0116216861983
0.496100376871	0.0114562579836
0.496900721066	0.0115718217936
0.497702356433	0.0113787158777
0.498505285055	0.011497608316
0.499309509018	0.0114382143582
0.500115030412	0.0114014222557
0.50092185133	0.0110868628008
0.501729973868	0.0112533437754
0.502539400127	0.0112573442469
0.503350132209	0.0113519798104
0.504162172222	0.0114203712554
0.504975522275	0.0115999137972
0.505790184482	0.0115746873439
0.50660616096	0.0116937360501
0.507423453828	0.0114502999222
0.508242065212	0.0115689814928
0.509061997236	0.0114359851613
0.509883252034	0.0115842827434
0.510705831737	0.0117673856228
0.511529738484	0.0116100150922
0.512354974416	0.0117838756117
0.513181541677	0.0116538984384
0.514009442414	0.0115790647277
0.51483867878	0.0115331372677
0.515669252928	0.0115100606976
0.516501167017	0.011246240419
0.517334423209	0.0111931748184
0.518169023669	0.0111472915006
0.519004970564	0.0112821237812
0.519842266069	0.0112939663179
0.520680912358	0.0114719179468
0.52152091161	0.011289975585
0.522362266009	0.0114724431384
0.52320497774	0.011728513114
0.524049048993	0.0114257709327
0.524894481961	0.0117086062028
0.525741278842	0.0113140497656
0.526589441835	0.0113587179415
0.527438973145	0.0115252227066
0.528289874979	0.0118268676784
0.529142149548	0.0117827255628
0.529995799066	0.0120712583606
0.530850825752	0.0119254184075
0.531707231827	0.0118633157947
0.532565019518	0.0118052790298
0.533424191052	0.0117583268711
0.534284748662	0.011944890243
0.535146694585	0.0120347747997
0.53601003106	0.0120373894348
0.53687476033	0.0121117793739
0.537740884642	0.0121139184412
0.538608406248	0.01199124877
0.539477327401	0.0118101688389
0.540347650358	0.0118975716005
0.541219377383	0.0119538369494
0.542092510739	0.0120477361939
0.542967052695	0.0120070791987
0.543843005524	0.0120272270405
0.544720371502	0.0120419045434
0.54559915291	0.0120307381647
0.546479352029	0.0119396355586
0.547360971148	0.0120090552722
0.548244012557	0.0119536099992
0.549128478551	0.0120490633221
0.550014371428	0.0119772364955
0.55090169349	0.0120457341228
0.551790447042	0.0120641044868
0.552680634395	0.0121331149566
0.553572257861	0.012157366923
0.554465319757	0.0122005653321
0.555359822403	0.0122547227994
0.556255768125	0.0122661901254
0.557153159249	0.0122355500174
0.558051998108	0.0122627936933
0.558952287038	0.0122946470754
0.559854028377	0.0122187631069
0.560757224469	0.0123562393832
0.561661877661	0.0122140112306
0.562567990303	0.0122854276346
0.56347556475	0.0122649262736
0.564384603361	0.0122470876395
0.565295108497	0.012186573031
0.566207082524	0.0122528318434
0.567120527812	0.0121855389089
0.568035446735	0.0123593607255
0.568951841669	0.0124079187677
0.569869714997	0.0122775472091
0.570789069103	0.0124501611208
0.571709906375	0.012471557119
0.572632229208	0.0125589135369
0.573556039997	0.0125845309561
0.574481341143	0.0126956503217
0.57540813505	0.0127313232194
0.576336424126	0.0128034111011
0.577266210784	0.0126694175119
0.57819749744	0.0126984408167
0.579130286513	0.0127163346516
0.580064580427	0.0128233347213
0.58100038161	0.0130410353587
0.581937692494	0.0129627184718
0.582876515514	0.013171517509
0.58381685311	0.0131192740655
0.584758707724	0.0129966587898
0.585702081806	0.0129918036985
0.586646977805	0.0128581017871
0.587593398177	0.0124643098698
0.588541345381	0.0123105579812
0.589490821881	0.0128164610864
0.590441830143	0.0123424319585
0.591394372639	0.0128574086279
0.592348451844	0.0129197233349
0.593304070237	0.0130389367009
0.594261230301	0.0130891367559
0.595219934523	0.0130792428886
0.596180185395	0.0132304637366
0.597141985411	0.0131518683141
0.598105337071	0.0132286438182
0.599070242878	0.0132124739167
0.60003670534	0.0132684975383
0.601004726967	0.0131732531686
0.601974310274	0.0134627356199
0.602945457782	0.0134737995477
0.603918172014	0.0137659166482
0.604892455498	0.0137958061825
0.605868310764	0.0137874117841
0.606845740349	0.0137141740887
0.607824746793	0.0138716203044
0.608805332638	0.0137824066531
0.609787500435	0.0137738123583
0.610771252733	0.0135617350577
0.611756592091	0.01382672237
0.612743521068	0.0133796539995
0.613732042228	0.0137788567933
0.61472215814	0.0135327424527
0.615713871378	0.0134224034549
0.616707184517	0.0133926462768
0.617702100139	0.0133217465611
0.61869862083	0.0133394640937
0.619696749178	0.0133790086524
0.620696487777	0.0132764903387
0.621697839225	0.0133173320093
0.622700806125	0.0130737317385
0.623705391081	0.0130337546041
0.624711596705	0.0130215845709
0.625719425611	0.0131820697427
0.626728880417	0.0131018649459
0.627739963748	0.0134837977513
0.628752678229	0.0132339833304
0.629767026493	0.0135122460781
0.630783011176	0.0134653297376
0.631800634917	0.0137733094215
0.63281990036	0.0137266247813
0.633840810154	0.0138554038255
0.634863366953	0.0139346901978
0.635887573412	0.0139409916389
0.636913432193	0.0139095688502
0.637940945963	0.01415005423
0.63897011739	0.0141852487688
0.640000949149	0.0142686502997
0.641033443919	0.0142741028689
0.642067604382	0.0142566983502
0.643103433227	0.0143930393485
0.644140933143	0.0141981826385
0.645180106828	0.0143407307506
0.646220956981	0.0142828120351
0.647263486307	0.0142239731864
0.648307697515	0.0140758837051
0.649353593319	0.0142370514171
0.650401176436	0.0140372887074
0.651450449587	0.0144536678122
0.652501415501	0.0144747561891
0.653554076906	0.0142333593145
0.65460843654	0.0131839688502
0.655664497141	0.0120848023927
0.656722261454	0.0128088239088
0.657781732227	0.0135921050793
0.658842912213	0.0141626818516
0.659905804169	0.0143845310492
0.660970410858	0.0143316647548
0.662036735046	0.0143345230094
0.663104779503	0.0143169207878
0.664174547006	0.0143169207878
0.665246040332	0.0142625235111
0.666319262268	0.0142514684544
0.667394215601	0.0142888351608
0.668470903124	0.0142392473044
0.669549327636	0.0142680405966
0.670629491939	0.0142416743284
0.671711398839	0.0142881220295
0.672795051148	0.0142235379741
0.673880451681	0.0141853430136
0.674967603259	0.0142865966922
0.676056508707	0.0142482735973
0.677147170855	0.01433743609
0.678239592535	0.0144202362498
0.679333776587	0.0143158549432
0.680429725855	0.0144336594799
0.681527443185	0.0144885424246
0.68262693143	0.0146290206667
0.683728193448	0.0146506786394
0.684831232099	0.014443444509
0.68593605025	0.0144343836201
0.687042650772	0.0144741769859
0.688151036541	0.0145218697124
0.689261210435	0.014486867553
0.69037317534	0.0145817203063
0.691486934146	0.0146600709016
0.692602489746	0.0148298516635
0.69371984504	0.0149620653906
0.69483900293	0.0150574194054
0.695959966324	0.0151099608324
0.697082738136	0.0151496854663
0.698207321283	0.0150423735109
0.699333718687	0.0150978697929
0.700461933274	0.0151899547195
0.701591967977	0.0152929395295
0.702723825733	0.0154218801637
0.703857509481	0.0154673104728
0.704993022167	0.0154283909904
0.706130366743	0.0153036997153
0.707269546164	0.0150349767612
0.70841056339	0.0151348302535
0.709553421385	0.014938591558
0.710698123119	0.014945554609
0.711844671568	0.0148865183827
0.712993069709	0.0147585451547
0.714143320527	0.0148688526672
0.715295427011	0.0147210274665
0.716449392155	0.0147405010455
0.717605218957	0.0144519513739
0.71876291042	0.0143811350184
0.719922469554	0.0146053737302
0.721083899369	0.0147085950696
0.722247202886	0.0149212056151
0.723412383126	0.0151701921465
0.724579443117	0.0150536761475
0.725748385892	0.0153409859354
0.726919214488	0.0152595382821
0.728091931948	0.0153537250659
0.729266541318	0.0154346864809
0.730443045651	0.0156999904456
0.731621448004	0.015901266901
0.732801751438	0.0160627336765
0.733983959022	0.0162805729658
0.735168073827	0.0164372427206
0.736354098929	0.0164205471014
0.737542037411	0.0164735645378
0.738731892359	0.016732309955
0.739923666866	0.0166149396288
0.741117364027	0.0168116485903
0.742312986945	0.016773676813
0.743510538726	0.0169468344514
0.744710022482	0.0168951324242
0.745911441331	0.016943336768
0.747114798393	0.0169030668306
0.748320096796	0.0171089857944
0.749527339671	0.0171707387476
0.750736530156	0.0172513565647
0.751947671393	0.0174511582394
0.753160766528	0.017430404254
0.754375818714	0.0174192225425
0.755592831108	0.0175206465325
0.756811806873	0.017484561998
0.758032749175	0.0174002456761
0.759255661188	0.0172267051855
0.760480546089	0.0168680016034
0.761707407061	0.0169764766134
0.762936247292	0.016904075499
0.764167069974	0.0166770128714
0.765399878307	0.0164436956721
0.766634675493	0.0162356669101
0.767871464742	0.0161405226793
0.769110249266	0.016176281821
0.770351032285	0.0163524855473
0.771593817023	0.0165681137776
0.772838606709	0.0165346905872
0.774085404578	0.0165548419609
0.775334213869	0.01665329664
0.776585037828	0.0165904911434
0.777837879704	0.0165516361521
0.779092742753	0.0167929695152
0.780349630236	0.0168441590051
0.781608545419	0.0169471082342
0.782869491573	0.0171325015348
0.784132471974	0.0171023293693
0.785397489905	0.0172775257091
0.786664548652	0.0172915403595
0.787933651507	0.0173607319401
0.789204801769	0.0171960373675
0.790478002741	0.0170589737322
0.79175325773	0.0170407911161
0.793030570051	0.0170880301762
0.794309943022	0.0170606943523
0.795591379968	0.0173466889415
0.796874884219	0.0175057009976
0.79816045911	0.0174861889135
0.799448107981	0.0175573434826
0.800737834178	0.0177764187542
0.802029641053	0.0177599656079
0.803323531961	0.0179195868068
0.804619510266	0.0182782070494
0.805917579335	0.0182606866166
0.807217742541	0.0181415147263
0.808520003262	0.0180396824051
0.809824364881	0.017971661103
0.81113083079	0.0181295298262
0.812439404381	0.0184367923614
0.813750089056	0.0183845601031
0.81506288822	0.0182450715663
0.816377805284	0.0182114323625
0.817694843666	0.0179085792493
0.819014006787	0.0178423739814
0.820335298075	0.0179516513253
0.821658720963	0.0179183815508
0.822984278891	0.0184927276907
0.824311975303	0.0181031685593
0.825641813648	0.0187964424617
0.826973797383	0.0186256889224
0.828307929968	0.0183159297139
0.82964421487	0.0182356961611
0.830982655561	0.018364375499
0.832323255519	0.018404695286
0.833666018228	0.0184101205404
0.835010947177	0.0185188514252
0.83635804586	0.0185906776835
0.837707317778	0.0184226634168
0.839058766437	0.0185532195628
0.840412395348	0.0186682865811
0.841768208029	0.0186992407331
0.843126208003	0.0181927560401
0.844486398798	0.0183473502289
0.84584878395	0.0182049184643
0.847213366997	0.018302376039
0.848580151486	0.0176464461869
0.849949140969	0.0177307695707
0.851320339002	0.0181424845862
0.852693749149	0.0169274028623
0.854069374978	0.0180531065372
0.855447220064	0.0175804792715
0.856827287987	0.0189039500724
0.858209582334	0.0185190312462
0.859594106695	0.0185411891634
0.860980864668	0.0186157293952
0.862369859858	0.019143347258
0.863761095873	0.019157448538
0.865154576328	0.0178386661344
0.866550304844	0.0176328001964
