obj B3 B4 B5 B6 B7 B8 B9 B10
J1112+3446 635.0999999999999 0 0 0 0 0 0 0
J1307-5019 1239.5 0 0 1753.8999999999999 1379.3999999999999 0 0 0
J0204+1514 806.3999999999999 0 0 90.8 0 0 0 0
J0435+2532 2685.200000000001 0 0 646.8 0 0 0 0
J1448+0402 1183.2 0 0 121.2 0 0 0 0
J0217-0820 7798.600000000004 937.0999999999999 381.70000000000005 12237.899999999998 17089.199999999993 0 0 0
J1652-0400 332.5 1790.1000000000008 0 0 0 0 0 0
J1825-5230 774.4 0 0 60.4 0 0 0 0
J0512+2927 1229.5 0 0 5705.300000000003 60.4 0 0 0
J0202-1948 0 0 0 2739.800000000002 0 0 0 0
J1532+2344 4855.400000000002 0 0 2087.400000000001 0 0 0 0
J1922+1530 9286.800000000003 0 0 4713.8 635.0 121.0 0 0
J0701-4634 3945.2000000000016 0 0 4557.400000000002 3138.7000000000007 0 0 0
J1252-6737 90.6 0 0 423.20000000000005 0 0 0 0
J1743-1658 302.5 0 0 2436.5 0 552.3000000000001 0 0
J1717-3342 28383.800000000014 840.3 0 15484.600000000008 9000.200000000004 0 682.0 0
J1326-5256 0 0 357.0 1723.6999999999998 895.0999999999999 290.29999999999995 0 0
J2151-3027 244.1 0 0 1074.6 77.3 0 520.0999999999999 0
J0559-4529 181.2 0 0 0 0 0 0 0
J1330-3122 2630.9000000000005 0 0 0 725.8 0 0 0
J0918-0628 432.59999999999997 0 0 0 0 0 0 0
J2316-4337 544.5 0 0 0 0 0 0 0
J0350-3232 0 60.6 0 0 0 0 0 0
J2123+0535 309.4 0 0 211.8 0 0 0 0
J0341+3352 2346.6000000000004 0 0 0 0 0 0 0
J1014+2301 0 0 0 1605.8999999999999 0 0 0 0
J1923-6320 121.0 0 0 0 0 0 0 0
J2336-4115 967.4 0 0 0 0 0 0 0
J1229+0203 50786.90000000002 13900.3 11679.1 88998.80000000009 72003.39999999998 27325.0 4485.099999999999 0
J2023+3153 0 0 0 362.9 0 0 0 0
J1310+3220 0 0 0 316.3 0 0 0 0
J1102-4404 218.7 0 211.5 1519.1 0 0 0 0
J1617-7717 2340.3000000000015 0 0 0 368.90000000000003 0 0 0
J1955+1358 653.0000000000001 0 0 5899.499999999999 1373.5 0 0 0
J0516-6207 484.0 0 0 2844.2999999999997 3755.0000000000023 0 0 0
J0616-1041 483.6 0 0 0 0 0 0 0
J0049+0237 635.1999999999999 997.8000000000001 0 0 276.29999999999995 0 0 0
J0852+2833 126.89999999999999 0 0 0 0 0 0 0
J2323-0617 121.0 0 0 2030.8000000000009 0 0 0 0
J1248-0632 968.0999999999999 60.5 0 60.4 0 0 0 0
J1118-4634 0 0 0 60.4 0 0 0 0
J0238+1636 71499.40000000005 10600.8 2767.3999999999996 59304.30000000003 22155.799999999996 2682.0000000000005 0 0
J0349-2102 483.9 0 0 0 0 0 0 0
J1102+2757 242.10000000000002 0 0 1804.6000000000006 0 0 0 0
J0718-4319 0 0 0 270.19999999999993 0 0 0 0
J1755-2232 120.9 0 0 4947.200000000002 0 0 0 0
J1007-3333 360.1 181.60000000000002 0 151.3 0 0 0 0
J2238+1242 0 151.3 0 60.4 0 0 0 0
J1101-6056 60.4 0 0 0 0 0 0 0
J1037-2934 53762.09999999998 14022.199999999995 5382.1 46646.300000000025 37375.999999999985 4201.300000000001 620.0 0
J1221+2813 181.29999999999998 1451.3000000000002 0 2350.000000000001 0 0 0 0
J1427-4206 86744.69999999992 7680.099999999999 4739.2 129073.49999999962 140680.69999999998 6270.8 5544.9 0
J2109-4110 683.3999999999999 0 1542.2999999999997 544.3000000000001 241.89999999999998 0 0 0
J2300+0337 302.40000000000003 0 0 0 0 0 0 0
J0808+0514 1060.0 302.59999999999997 0 151.2 0 0 0 0
J0538-4405 44776.60000000001 924.0999999999999 0 37667.30000000002 36022.1 2025.6999999999996 0 0
J1010-0200 9825.3 2261.2 362.8 17532.300000000003 14766.500000000004 1347.0 0 0
J0529-2515 484.3 0 0 211.59999999999997 0 0 0 0
J2200+1030 363.1 0 0 121.1 0 0 0 0
J2105-4848 153.20000000000002 76.60000000000001 0 151.29999999999998 0 0 0 0
J1339-2620 211.7 0 0 211.6 0 0 0 0
J1905+0952 2272.4999999999995 0 0 5099.000000000002 121.0 0 0 0
J1733-1304 45718.699999999975 3099.5999999999995 713.7 75655.50000000001 47213.100000000006 978.0999999999999 787.5 0
J0340-0254 292.3 0 0 0 0 0 0 0
J0422-0643 1683.600000000001 288.2 211.8 1451.5 986.1 0 0 0
J1848+3219 0 0 0 919.1999999999999 0 0 0 0
J2236+2828 1305.1 242.1 0 1610.3000000000002 276.2 0 0 0
J0916+3854 0 0 392.7 665.6 362.9 0 0 0
J1510-0543 0 0 0 229.8 0 0 0 0
J0112+3208 0 0 0 4064.1000000000013 0 0 0 0
J2232+1143 11914.199999999999 951.0 0 9776.8 20540.199999999997 7787.299999999999 2789.8999999999996 485.79999999999995
J0200+0322 60.5 0 0 0 656.5999999999999 0 0 0
J1136-7415 0 725.5 0 0 0 0 0 0
J0650-1637 0 0 0 120.9 0 0 0 0
J0146-5202 304.29999999999995 90.7 0 181.39999999999998 0 0 0 0
J1220-5604 0 0 0 296.29999999999995 0 0 0 0
J0904-5735 1642.6999999999998 302.4 0 16111.500000000004 7262.7 181.5 0 0
J0510-3142 0 0 0 0 308.40000000000003 0 0 0
J0429+2724 0 0 0 241.9 0 0 0 0
J0208-0047 2677.8 363.0 423.3 2162.9 1339.6999999999996 0 0 0
J0457-2324 632.4 0 0 497.9 2310.1 0 0 0
J2151-2742 0 0 0 181.3 0 0 0 0
J2146-1525 120.8 181.5 0 1058.1 2846.0 0 0 0
J1059-1134 0 0 0 333.0 0 0 0 0
J1002+1216 997.6000000000012 2927.6000000000013 1028.8 6967.000000000001 3380.6 0 0 0
J0700+1709 0 0 0 90.9 423.29999999999995 0 0 0
J0440+1437 181.5 0 0 7086.300000000005 4488.400000000001 229.7 0 0
J0334+0800 90.7 0 0 0 0 0 0 0
J1319-1217 242.0 0 0 0 0 0 0 0
J1509-4340 60.4 0 0 0 0 0 0 0
J2315-5018 453.6 120.9 0 0 199.90000000000003 1505.8 0 0
J0151+2517 120.9 0 0 0 0 0 0 0
J1107-4449 28071.700000000008 5775.799999999999 3695.4 64617.90000000005 14971.999999999996 772.9000000000001 0 0
J0040-0146 362.7 423.5 0 90.7 186.0 0 0 0
J2025-0735 204.9 60.5 272.09999999999997 1227.6 580.4 1576.1999999999998 1330.6 0
J0126-2222 0 544.3 0 60.6 0 0 0 0
J0252+1718 0 0 0 60.4 0 0 0 0
J0607-0834 6591.899999999998 2492.6 0 22567.0 13022.100000000002 434.1 3188.8999999999996 0
J1012+0630 1322.2000000000007 0 0 0 0 0 0 0
J0632-2614 90.8 0 0 0 0 0 0 0
J2035+1056 181.3 0 0 306.7 785.9999999999999 0 0 0
J0510+1800 69322.40000000004 8824.999999999998 3882.6000000000004 128186.89999999976 137263.49999999985 1248.0000000000002 0 0
J0013-0423 0 544.6 0 0 0 241.8 0 0
J0138-0540 211.80000000000004 0 0 0 0 0 0 0
J0121+1149 967.9 120.8 0 2635.1000000000004 3140.5 0 0 0
J1239+0730 1502.6000000000001 332.29999999999995 0 2315.9 2835.1999999999994 0 0 0
J0440-4333 362.79999999999995 0 0 0 606.8 306.4 0 0
J2328-4035 1952.6 0 0 2027.8 418.19999999999993 0 0 0
J1610-3958 7469.300000000003 2769.300000000002 0 27785.700000000026 13990.899999999998 576.7 0 0
J1008-0933 0 0 0 0 577.3000000000001 0 0 0
J1446+1721 1209.6 0 0 675.2 854.4 0 0 0
J0428-6438 1425.3000000000002 592.9999999999999 0 1439.1999999999998 0 0 0 0
J0103-6439 0 0 0 245.89999999999995 2042.3999999999996 0 0 0
J0643+0857 120.9 4265.500000000003 0 3253.5000000000005 4415.6 0 0 0
J1543-0757 121.0 0 0 0 0 0 0 0
J1700-2610 8420.199999999999 0 0 8693.300000000003 5046.999999999999 0 0 274.1
J0237+2848 13280.1 2559.7 2756.3999999999996 35609.000000000015 16146.599999999999 0 0 0
J1441-1523 0 0 0 455.29999999999995 0 0 0 0
J1425+1424 211.79999999999998 0 0 151.3 0 0 0 0
J0642+3509 0 0 0 211.7 0 0 0 0
J1619-1817 2934.0000000000005 0 0 0 0 0 0 0
J2050+0407 726.1 0 0 0 0 0 0 0
J0257-1212 5389.000000000001 0 0 2080.2000000000003 0 0 0 0
J1007-0207 362.9 0 0 0 187.6 0 0 0
J0929-3801 185.6 0 0 0 0 0 0 0
J0513-2159 0 0 0 181.5 0 0 0 0
J1751+0939 54333.200000000106 4969.999999999999 3960.6 96791.79999999989 51952.50000000002 3156.1000000000004 5464.0 167.29999999999998
J1229-6003 0 0 0 120.8 0 0 0 0
J1653+3945 60.4 0 0 0 0 0 0 0
J0658-5840 1451.2 0 0 363.09999999999997 0 0 0 0
J0152+3716 0 0 0 90.7 0 0 0 0
J2301-0158 1955.4 120.9 0 1179.2 4736.6 0 0 0
J2213-2529 1420.8999999999999 0 0 0 0 0 0 0
J0648-1744 0 0 175.20000000000002 181.4 244.9 0 0 0
J1617-1941 3453.5000000000014 0 0 0 0 0 0 0
J0327-2202 0 0 0 2286.1000000000013 0 0 0 0
J1258-2219 1901.3000000000004 0 0 0 856.8000000000006 0 0 0
J0326-3243 1864.8 0 0 5710.100000000004 0 0 0 0
J1524-5903 982.0 90.7 0 2692.4000000000005 1076.1 0 0 0
J2329-4730 0 90.8 0 0 0 0 0 0
J1604-4228 2957.200000000001 695.4 0 393.5 2438.6 0 0 0
J0431+2037 695.6 459.59999999999997 0 3596.200000000002 1038.2 0 0 0
J0416-1851 364.70000000000005 0 0 0 0 0 0 0
J2101-2933 2782.0 0 0 793.6999999999999 190.7 0 0 0
J0839+0104 151.1 181.39999999999998 0 1239.6999999999998 1663.7 520.2 0 0
J0212-1746 384.9 0 0 0 0 0 0 0
J1048+0055 0 0 0 90.8 363.1 0 0 0
J2152+1734 1209.5 0 0 0 0 0 0 0
J0433+2905 514.1999999999999 0 0 514.0999999999999 3366.4 0 0 0
J0746+2734 826.0 167.29999999999998 0 0 672.6000000000001 0 0 0
J1945-5520 1875.1999999999998 0 0 516.2 413.0 0 0 0
J0220+3241 395.4 665.3 0 320.5 120.8 0 0 0
J2339-3310 0 0 0 270.0 0 0 0 0
J0940-6107 0 0 0 965.9999999999999 0 520.4 0 0
J2217+0220 9127.100000000004 151.1 0 0 0 0 0 0
J1101-6325 0 362.8 0 90.7 0 0 0 0
